"sequence_number","delta","gyro_x","gyro_y","gyro_z","accel_x","accel_y","accel_z","control_x","control_speed"
"2677","0.079758","0.000183105","-0.00201416","-0.00421143","0.0259399","0.0374756","-0.922729","-0.998047","1"
"2678","0.074964","0.00152588","-0.000732422","0.00921631","0.10675","0.0661011","-0.998108","-0.998047","1"
"2679","0.076461","0.000488281","0.000854492","0.0263672","0.0974121","-0.0891113","-0.905334","-0.998047","1"
"2680","0.079836","0.00183105","-0.00140381","0.0426025","0.0653076","-0.155151","-0.833252","-0.998047","1"
"2681","0.083696","0.0057373","0.000427246","0.0545044","0.0828247","-0.140808","-0.828796","-0.998047","1"
"2682","0.118997","0.00354004","0.00128174","0.0656738","0.0646362","-0.107422","-0.909912","-0.998047","1"
"2683","0.077462","0.000732422","-0.000793457","0.0656128","-0.02771","-0.187195","-0.898193","-0.998047","1"
"2684","0.072323","0.000305176","-0.000671387","0.0619507","-0.00805664","-0.0984497","-0.980469","-0.998047","1"
"2685","0.075231","0.00177002","-0.000671387","0.0592041","0.0402832","-0.0211792","-1.07343","-0.998047","1"
"2686","0.092485","-0.00177002","-0.00274658","0.0603638","0.0404663","0.048584","-1.02283","-0.998047","1"
"2687","0.096212","-0.000793457","-0.00274658","0.0604858","0.0248413","0.0113525","-1.02966","-0.998047","1"
"2688","0.118537","-0.000915527","-0.00201416","0.0644531","0.00830078","-0.00231934","-1.00159","0","1"
"2689","0.079003","-0.0022583","-0.00360107","0.050354","-0.00177002","0.03302","-1.05017","0","1"
"2690","0.075008","-0.000854492","-0.00421143","0.0385742","-0.0179443","0.0175171","-1.08624","0","1"
"2691","0.079968","-0.000183105","-0.00390625","0.0255127","-0.067749","-0.00250244","-1.08148","0","1"
"2692","0.082579","-0.000976562","-0.00219727","0.0112915","-0.039917","-0.0154419","-1.03705","0","1"
"2693","0.097439","-0.00146484","-0.000976562","-0.0043335","-0.00457764","-0.00921631","-1.08691","0","1"
"2694","0.112737","0.0020752","0.00177002","-0.00488281","0.0647583","-0.0332031","-1.03186","0","1"
"2695","0.104809","0.00012207","0.00201416","-0.00793457","0.0440063","-0.00775146","-1.0097","-0.0253906","1"
"2696","0.122256","-0.000610352","0.00335693","-0.00848389","0.0831909","-0.0209351","-1.08472","-0.755859","1"
"2697","0.081217","-0.000488281","0.0045166","0.00518799","0.129272","-0.0559082","-1.07172","-0.984375","1"
"2698","0.072744","0.00012207","0.00354004","0.0192871","0.178284","-0.0291748","-1.03497","-0.984375","1"
"2699","0.078728","-0.00250244","0.00195312","0.0343628","0.102417","-0.0510254","-1.04761","-0.984375","1"
"2700","0.080081","-0.00231934","0.00115967","0.0485229","0.127258","-0.143433","-1.02563","-0.984375","1"
"2701","0.075957","0.000610352","0.000610352","0.0615845","0.152771","-0.143127","-0.957581","-0.984375","1"
"2702","0.089019","0.00219727","-0.000793457","0.0605469","0.114746","-0.1026","-0.975586","-0.984375","1"
"2703","0.089946","0.000915527","-0.0012207","0.0575562","0.0289917","-0.108826","-1.01031","-0.984375","1"
"2704","0.097253","0.00219727","-0.000732422","0.055542","0.0491943","-0.0757446","-0.984497","-0.984375","1"
"2705","0.074029","0.00158691","-0.00115967","0.0563965","0.0599365","-0.00799561","-0.983582","-0.984375","1"
"2706","0.106217","0.00134277","-0.00134277","0.0598755","0.0289307","-0.0501709","-1.02173","-0.564453","1"
"2707","0.070002","0.00195312","-0.00256348","0.06073","-0.0106201","-0.0637817","-1.01178","-0.396484","1"
"2708","0.07999","0.00109863","-0.0043335","0.0584717","0.00421143","-0.0680542","-1.02197","-0.359375","1"
"2709","0.082218","0.00115967","-0.00396729","0.0544434","-0.0458374","-0.113708","-1.01123","-0.353516","1"
"2710","0.105515","0.00292969","-0.00152588","0.0501099","-0.0319214","-0.09552","-0.99176","-0.345703","1"
"2711","0.089789","0.000732422","-0.00268555","0.0422363","-0.0250244","-0.0368042","-0.915039","-0.345703","0.937008"
"2712","0.097469","-0.00140381","-0.000976562","0.0400391","-0.0227051","0.0308838","-0.996338","-0.341797","0.905512"
"2713","0.075063","-0.0010376","0.0010376","0.0400391","-0.000244141","0.0685425","-1.03479","-0.333984","0.905512"
"2714","0.097458","0.000244141","-0.00140381","0.0391235","0.0597534","0.0529175","-1.00873","-0.332031","0.905512"
"2715","0.082514","-0.000549316","-0.00115967","0.0360107","0.0211182","0.0908813","-1.03839","-0.332031","0.984252"
"2716","0.089999","0.00195312","-0.000549316","0.0338745","0.00836182","0.0630493","-1.10229","-0.333984","1"
"2717","0.104009","0.00354004","-0.00170898","0.0320435","-0.0012207","0.0151367","-1.01239","-0.363281","1"
"2718","0.086035","0.0065918","-0.00115967","0.0303955","-0.0148926","0.0203857","-0.909851","-0.400391","1"
"2719","0.074967","0.0045166","0.000549316","0.031311","-0.0623779","-0.00152588","-0.960205","-0.404297","1"
"2720","0.07373","0.00445557","-6.10352e-05","0.0321655","-0.0673218","-0.0967407","-0.888428","-0.404297","1"
"2721","0.076038","0.00170898","0.0012207","0.0335693","-0.0769653","-0.0952759","-0.918762","-0.404297","0.992126"
"2722","0.082503","0.000793457","0.000854492","0.03302","-0.0935059","-0.0455933","-1.02118","-0.404297","0.874016"
"2723","0.072716","-0.00189209","-0.00134277","0.0326538","-0.0846558","-0.0806274","-0.949524","-0.402344","0.748031"
"2724","0.097743","0.00012207","-0.00146484","0.0300903","-0.0255127","-0.0900269","-0.89679","-0.400391","0.622047"
"2725","0.136276","0.000488281","-0.00177002","0.0287476","-0.0263672","-0.0817871","-1.02649","-0.402344","0.622047"
"2726","0.098549","0.00177002","-0.00238037","0.0245972","-0.0164185","-0.0606689","-1.02045","-0.388672","0.622047"
"2727","0.102371","0.0022583","-0.00238037","0.0198975","0.0270996","-0.101624","-0.973145","-0.365234","0.622047"
"2728","0.090069","0.00305176","-0.00299072","0.0155029","0.0147095","-0.106323","-1.04675","-0.367188","0.622047"
"2729","0.090014","0.00152588","-0.00286865","0.0125122","-0.00842285","-0.000854492","-1.07892","-0.318359","0.622047"
"2730","0.088743","0.000793457","-0.00299072","0.00848389","0.00872803","0.0310059","-0.989563","-0.255859","0.622047"
"2731","0.099966","0.00146484","-0.00256348","0.00769043","0.0224609","0.0299683","-0.960693","-0.179688","0.622047"
"2732","0.104048","0.000854492","-0.0010376","0.0067749","0.0126953","0.019104","-0.952759","-0.175781","0.622047"
"2733","0.083477","0.000915527","0.00164795","0.00695801","0.0179443","-0.0045166","-1.00714","-0.173828","0.622047"
"2734","0.073567","0.000854492","0.00189209","0.00665283","0.0144653","-0.0548096","-1.04028","-0.207031","0.622047"
"2735","0.085246","0.000671387","0.00158691","0.00598145","0.00231934","-0.0758057","-1.07666","-0.453125","0.622047"
"2736","0.074778","-0.000671387","0.0012207","0.00604248","0.00244141","-0.0905151","-1.09149","-0.583984","0.622047"
"2737","0.078734","-0.000610352","-0.00012207","0.00830078","0.0361328","-0.105103","-1.0752","-0.595703","0.622047"
"2738","0.085178","-0.000610352","-0.000854492","0.0101318","0.0617065","-0.0484009","-1.02612","-0.675781","0.622047"
"2739","0.155186","-0.0012207","0.000244141","0.0119629","0.0355225","-0.0480347","-1.00446","-0.738281","0.622047"
"2740","0.074804","-0.0010376","6.10352e-05","0.0141602","0.0708008","-0.0460205","-0.973328","-0.740234","0.622047"
"2741","0.121025","-0.000732422","6.10352e-05","0.0150146","0.0618896","-0.0296021","-0.986572","-0.740234","0.622047"
"2742","0.106302","-0.000854492","0.0010376","0.013855","0.053894","-0.0131836","-0.988098","-0.740234","0.622047"
"2743","0.106481","-0.00170898","0.000549316","0.0136108","0.00683594","-0.0430908","-0.980652","-0.736328","0.622047"
"2744","0.086198","-0.00109863","-0.000549316","0.0139771","0.0109863","-0.0585938","-0.953186","-0.724609","0.622047"
"2745","0.127272","-0.00146484","-0.000549316","0.0148315","-0.0217896","-0.00640869","-0.97229","-0.720703","0.622047"
"2746","0.091447","-0.000854492","-0.000915527","0.0146484","-0.0213013","-0.00109863","-0.974365","-0.720703","0.622047"
"2747","0.083782","-0.0010376","-0.00183105","0.015686","-0.0258789","0.0162964","-0.971191","-0.720703","0.622047"
"2748","0.096236","-0.000305176","-0.000793457","0.0153809","-0.0105591","0.029541","-0.961426","-0.720703","0.622047"
"2749","0.082335","0.000427246","-0.000671387","0.0155029","-0.0010376","0.0437622","-0.993835","-0.716797","0.622047"
"2750","0.091185","0","-6.10352e-05","0.0148315","0.0165405","0.00488281","-0.988953","-0.667969","0.622047"
"2751","0.081713","-0.000305176","-0.000488281","0.0152588","0.0247803","-0.0200806","-0.966797","-0.609375","0.622047"
"2752","0.11104","0.000366211","-0.000183105","0.0139771","0.0197754","-0.0214233","-0.979004","-0.601562","0.622047"
"2753","0.098988","0.000732422","-0.000671387","0.0133057","0.0366821","-0.00201416","-1.00751","-0.597656","0.622047"
"2754","0.081012","-0.00115967","0.000610352","0.0128174","0.0206299","-0.0122681","-0.995605","-0.455078","0.622047"
"2755","0.105194","-0.000366211","0.00183105","0.0114746","0.0128784","-0.00268555","-1.00165","-0.171875","0.622047"
"2756","0.091115","0","0.000793457","0.00891113","-0.0194702","0.0115356","-0.978271","-0.0585938","0.622047"
"2757","0.08383","0.000244141","0.000305176","0.00714111","-0.0668335","-0.0332642","-0.927917","0","0.622047"
"2758","0.081132","0.000732422","0.000549316","0.00421143","-0.0848389","-0.0658569","-0.918823","0","0.622047"
"2759","0.082227","0.00219727","-0.00134277","0.0010376","-0.0636597","-0.0408936","-0.8974","-0.236328","0.622047"
"2760","0.082566","0.00158691","-0.00189209","0.00128174","-0.0524902","-0.0671387","-0.910034","-0.640625","0.622047"
"2761","0.103954","0.000671387","-0.000305176","0.00537109","-0.0012207","-0.0491943","-0.927673","-0.830078","0.622047"
"2762","0.077494","-0.000427246","0.000366211","0.00866699","0.0515747","-0.0245361","-0.984924","-0.996094","0.622047"
"2763","0.081476","-0.00170898","-0.000305176","0.013855","0.0769653","0.00195312","-1.00488","-0.996094","0.622047"
"2764","0.08499","-0.00158691","0.00012207","0.0180664","0.079895","-0.0160522","-1.01898","-0.996094","0.622047"
"2765","0.102072","-0.000793457","-0.000488281","0.0196533","0.0775757","0.0224609","-0.994446","-0.994141","0.622047"
"2766","0.111782","-0.000366211","-6.10352e-05","0.0181885","0.0610962","0.00842285","-1.02319","-0.994141","0.622047"
"2767","0.075744","0.00012207","-0.000366211","0.0177612","0.0388794","0.0180664","-1.00775","-0.994141","0.622047"
"2768","0.082731","0.000854492","0","0.0159912","0.0320435","0.00366211","-0.972229","-0.994141","0.622047"
"2769","0.069917","-0.000671387","-0.00115967","0.0155029","0.0112915","0.00579834","-0.978271","-0.994141","0.622047"
"2770","0.080059","-0.000915527","-0.00170898","0.0151367","0.0113525","0.00219727","-0.986938","-0.994141","0.622047"
"2771","0.073883","-6.10352e-05","-0.00152588","0.0157471","0.00213623","-0.00811768","-0.96814","-0.994141","0.622047"
"2772","0.105042","-0.000244141","-0.00152588","0.0158691","0.00671387","-0.00817871","-0.962585","-0.994141","0.622047"
"2773","0.077332","-0.000244141","-0.0012207","0.0170288","-0.0101929","-0.0170898","-0.986389","-0.994141","0.622047"
"2774","0.132241","0.00109863","0.000488281","0.0171509","-0.00244141","-0.0182495","-1.00861","-0.994141","0.622047"
"2775","0.098022","0.000976562","0.00152588","0.0181885","-0.00427246","-0.0258179","-1.01666","-0.994141","0.622047"
"2776","0.083513","0.000183105","0.000793457","0.0183716","-0.000488281","-0.0217285","-1.02606","-0.994141","0.622047"
"2777","0.073875","-0.000244141","0.000488281","0.0188599","0.00915527","-0.00579834","-1.03333","-0.994141","0.622047"
"2778","0.090846","-0.000427246","0.000732422","0.0180054","0.00811768","-0.0133057","-1.03564","-0.994141","0.622047"
"2779","0.099997","-0.000549316","0.000305176","0.0179443","0.0126343","-0.0106812","-1.01575","-0.994141","0.622047"
"2780","0.072509","-0.000549316","-0.000427246","0.0182495","0.00976562","0.00408936","-1.00476","-0.994141","0.622047"
"2781","0.1055","0","0","0.0175171","0.00445557","0.00164795","-1","-0.994141","0.622047"
"2782","0.074999","0.00115967","0.000610352","0.0164795","-0.00616455","-0.0265503","-1.0127","-0.994141","0.622047"
"2783","0.075008","0.00109863","0.00012207","0.0158081","-0.00439453","-0.0217285","-1.00012","-0.994141","0.622047"
"2784","0.074999","0.000976562","-0.000366211","0.0148926","0.00109863","-0.00158691","-1.00543","-0.994141","0.622047"
"2785","0.082229","0.000671387","-0.000610352","0.0139771","0.000488281","-0.0115356","-1.01013","-0.994141","0.622047"
"2786","0.067781","0.000244141","-0.00158691","0.0137939","6.10352e-05","-0.000854492","-1.00415","-0.994141","0.622047"
"2787","0.077216","-0.000244141","-0.00244141","0.0150757","0.0130615","0.0161133","-0.998901","-0.994141","0.622047"
"2788","0.080005","-0.000854492","-0.00274658","0.0166626","0.031189","0.0377808","-1.0293","-0.994141","0.622047"
"2789","0.092758","-0.000427246","-0.00152588","0.0180664","0.0224609","0.0223389","-1.00873","-0.994141","0.622047"
"2790","0.095005","0.000427246","-0.000671387","0.0186157","0.0266724","6.10352e-05","-1.01331","-0.994141","0.622047"
"2791","0.08114","0.000610352","-0.000183105","0.0202637","0.0380249","0.00183105","-1.00262","-0.994141","0.622047"
"2792","0.077186","0.000793457","0.000549316","0.0203857","0.0142212","0.0112915","-0.993896","-0.890625","0.622047"
"2793","0.081448","0.00140381","0.00115967","0.0215454","-0.0158081","0.0043335","-0.998474","-0.837891","0.622047"
"2794","0.096241","0.00115967","-0.000366211","0.0224609","-0.0392456","-0.0136108","-0.993225","-0.833984","0.622047"
"2795","0.077257","0.000549316","-0.000549316","0.0245361","-0.0359497","0.0106812","-0.9823","-0.830078","0.622047"
"2796","0.110505","0.000305176","-0.000427246","0.0254517","-0.0266724","0.00274658","-0.990356","-0.830078","0.622047"
"2797","0.08346","0","-0.000183105","0.0269165","-0.00494385","-0.00561523","-0.984131","-0.830078","0.622047"
"2798","0.08899","0.00012207","-0.000793457","0.0270386","0.0112305","-0.0171509","-0.940735","-0.771484","0.622047"
"2799","0.104812","-0.000183105","0.00012207","0.0265503","0.0218506","-0.0201416","-0.959473","-0.509766","0.622047"
"2800","0.077441","-0.00012207","0.000671387","0.0235596","-0.00140381","-0.0292969","-0.964172","-0.277344","0.622047"
"2801","0.082533","0.000183105","0.00189209","0.0209351","-0.0246582","-0.0285645","-0.952454","-0.255859","0.622047"
"2802","0.095036","0.00012207","0.00146484","0.0182495","-0.0177612","-0.0228882","-0.966187","-0.251953","0.622047"
"2803","0.116262","0.000488281","0.000610352","0.0166016","-0.0137329","0.00732422","-0.981628","-0.251953","0.622047"
"2804","0.072709","0.000549316","-0.000488281","0.0142212","-0.00671387","0.0150757","-0.991516","-0.292969","0.622047"
"2805","0.089788","0.000671387","-0.00274658","0.013916","0.0112305","0.0300903","-0.995789","-0.474609","0.622047"
"2806","0.081318","0.000488281","-0.00469971","0.0142822","0.0379639","0.0215454","-1.02228","-0.5625","0.622047"
"2807","0.104976","0.000549316","-0.00561523","0.0159302","0.0485229","0.0467529","-1.01105","-0.566406","0.622047"
"2808","0.07512","0.000427246","-0.00476074","0.0161743","0.0476685","0.0383911","-1.00018","-0.570312","0.622047"
"2809","0.074573","6.10352e-05","-0.00408936","0.0176392","0.0454102","0.041748","-1.04065","-0.574219","0.622047"
"2810","0.098019","0.000183105","-0.00238037","0.0200195","0.0545654","0.0492554","-1.02264","-0.587891","0.622047"
"2811","0.082418","0.000244141","-0.00189209","0.0203247","0.0352173","0.041748","-1.00024","-0.589844","0.622047"
"2812","0.076125","0.000488281","-0.000427246","0.0201416","-0.0088501","-0.0228271","-1.02014","-0.591797","0.622047"
"2813","0.082428","-0.000305176","-0.000610352","0.020813","-0.00396729","-0.0492554","-1.04163","-0.757812","0.622047"
"2814","0.107575","0.000671387","0","0.0221558","0.0213013","-0.0394287","-0.995544","-0.984375","0.622047"
"2815","0.103768","0.000305176","-6.10352e-05","0.0233154","0.022583","-0.0739746","-1.00476","-0.984375","0.622047"
"2816","0.081224","0.000244141","0.000488281","0.026123","0.0272217","-0.0581665","-1.04584","-0.984375","0.622047"
"2817","0.074994","0.000305176","0","0.0270386","0.0447998","-0.0135498","-1.01501","-0.984375","0.622047"
"2818","0.098708","0.000610352","0.000427246","0.0278931","0.0401001","0.0130005","-1.00366","-0.984375","0.622047"
"2819","0.103717","0.000366211","0.000366211","0.0283813","0.0116577","-0.0065918","-1.00128","-0.984375","0.622047"
"2820","0.083822","0.00115967","0.000244141","0.027771","0.00665283","0.0161133","-1.02631","-0.794922","0.622047"
"2821","0.073736","0.00115967","0.000427246","0.0249634","-0.00195312","0.00585938","-0.9953","-0.382812","0.622047"
"2822","0.075056","0.000610352","-0.000366211","0.0206299","-0.0279541","0.0148926","-0.99707","-0.560547","0.622047"
"2823","0.083324","0.000610352","-0.000915527","0.0183716","-0.0593262","-0.0131836","-1.00348","-0.986328","0.622047"
"2824","0.105474","-0.000488281","-0.000976562","0.0197144","-0.0469971","-0.0310059","-1.0033","-0.988281","0.622047"
"2825","0.079844","-0.000915527","-0.000854492","0.0195312","-0.06073","-0.0595093","-0.988708","-0.988281","0.622047"
"2826","0.076312","-0.00164795","-0.00140381","0.0219116","-0.0548706","-0.0580444","-0.992981","-0.988281","0.622047"
